order_id,customer_id,order_date,order_value,payment_method,delivery_method
ORD_0326,CUST_022,2025-05-01 00:20:27.804591,3130.59,Credit,Pickup
ORD_0327,CUST_022,2025-05-15 00:20:27.804591,1917.56,PIX,Delivery
ORD_0328,CUST_022,2025-05-22 00:20:27.804591,3371.5,Cash,Pickup
ORD_0329,CUST_022,2025-06-05 00:20:27.804591,2329.91,PIX,Delivery
ORD_0330,CUST_022,2025-06-12 00:20:27.804591,2210.83,Cash,Delivery
ORD_0331,CUST_022,2025-06-19 00:20:27.804591,1648.73,PIX,Delivery
ORD_0332,CUST_022,2025-06-26 00:20:27.804591,1900.47,Cash,Pickup
ORD_0333,CUST_022,2025-07-10 00:20:27.804591,1429.08,Credit,Pickup
ORD_0334,CUST_022,2025-07-17 00:20:27.804591,1387.45,Cash,Delivery
ORD_0335,CUST_022,2025-07-24 00:20:27.804591,2945.81,Debit,Delivery
ORD_0336,CUST_022,2025-08-07 00:20:27.804591,1499.41,PIX,Pickup
ORD_0337,CUST_022,2025-08-14 00:20:27.804591,2100.03,Credit,Delivery
ORD_0338,CUST_022,2025-08-28 00:20:27.804591,3318.95,Cash,Pickup
ORD_0339,CUST_022,2025-09-11 00:20:27.804591,3350.43,PIX,Pickup
ORD_0340,CUST_022,2025-09-18 00:20:27.804591,1545.54,Credit,Pickup
ORD_0341,CUST_022,2025-10-02 00:20:27.804591,1483.0,Credit,Pickup
ORD_0342,CUST_022,2025-10-09 00:20:27.804591,2175.83,Cash,Delivery
ORD_0343,CUST_023,2025-04-03 00:20:27.804591,2839.23,PIX,Delivery
ORD_0344,CUST_023,2025-04-10 00:20:27.804591,1388.16,Debit,Pickup
ORD_0345,CUST_023,2025-04-17 00:20:27.804591,1315.87,PIX,Delivery
ORD_0346,CUST_023,2025-05-08 00:20:27.804591,2582.06,Debit,Pickup
ORD_0347,CUST_023,2025-05-15 00:20:27.804591,3615.67,Cash,Pickup
ORD_0348,CUST_023,2025-06-05 00:20:27.804591,2715.25,Debit,Delivery
ORD_0349,CUST_023,2025-06-12 00:20:27.804591,2479.01,Credit,Delivery
ORD_0350,CUST_023,2025-06-19 00:20:27.804591,2466.19,Cash,Delivery
ORD_0351,CUST_023,2025-06-26 00:20:27.804591,1310.13,Cash,Delivery
ORD_0352,CUST_023,2025-07-03 00:20:27.804591,2149.91,Cash,Pickup
ORD_0353,CUST_023,2025-07-10 00:20:27.804591,3424.61,PIX,Delivery
ORD_0354,CUST_023,2025-07-24 00:20:27.804591,1056.83,PIX,Pickup
ORD_0355,CUST_023,2025-07-31 00:20:27.804591,3294.41,Debit,Delivery
ORD_0356,CUST_023,2025-08-14 00:20:27.804591,1957.48,Cash,Delivery
ORD_0357,CUST_023,2025-08-21 00:20:27.804591,2128.81,Cash,Pickup
ORD_0358,CUST_023,2025-08-28 00:20:27.804591,1676.33,Debit,Delivery
ORD_0359,CUST_023,2025-09-04 00:20:27.804591,3422.5,Debit,Delivery
ORD_0360,CUST_023,2025-09-11 00:20:27.804591,3738.46,Credit,Delivery
ORD_0361,CUST_023,2025-09-18 00:20:27.804591,3547.39,Debit,Delivery
ORD_0362,CUST_023,2025-10-02 00:20:27.804591,3450.47,Cash,Delivery
ORD_0363,CUST_023,2025-10-16 00:20:27.804591,2865.48,Debit,Pickup
ORD_0364,CUST_024,2025-04-03 00:20:27.804591,1778.14,Cash,Pickup
ORD_0365,CUST_024,2025-04-17 00:20:27.804591,3069.49,Credit,Pickup
ORD_0366,CUST_024,2025-04-24 00:20:27.804591,2413.39,PIX,Delivery
ORD_0367,CUST_024,2025-05-08 00:20:27.804591,3174.84,Credit,Pickup
ORD_0368,CUST_024,2025-06-12 00:20:27.804591,1369.45,Cash,Pickup
ORD_0369,CUST_024,2025-06-19 00:20:27.804591,2536.23,Debit,Pickup
ORD_0370,CUST_024,2025-07-03 00:20:27.804591,2084.73,Credit,Delivery
ORD_0371,CUST_024,2025-07-10 00:20:27.804591,2097.4,PIX,Pickup
ORD_0372,CUST_024,2025-07-17 00:20:27.804591,3115.08,Credit,Delivery
ORD_0373,CUST_024,2025-07-24 00:20:27.804591,3140.24,Cash,Pickup
ORD_0374,CUST_024,2025-08-14 00:20:27.804591,2062.36,Debit,Pickup
ORD_0375,CUST_024,2025-08-21 00:20:27.804591,1744.74,PIX,Pickup
ORD_0376,CUST_024,2025-08-28 00:20:27.804591,3634.14,PIX,Pickup
ORD_0377,CUST_024,2025-09-04 00:20:27.804591,2973.81,Credit,Delivery
ORD_0378,CUST_024,2025-09-18 00:20:27.804591,2530.57,Credit,Pickup
ORD_0379,CUST_024,2025-10-16 00:20:27.804591,2883.96,PIX,Pickup
ORD_0380,CUST_025,2025-05-01 00:20:27.804591,780.61,Credit,Pickup
ORD_0381,CUST_025,2025-07-10 00:20:27.804591,1495.04,PIX,Pickup
ORD_0382,CUST_025,2025-07-17 00:20:27.804591,2153.46,Debit,Pickup
ORD_0383,CUST_025,2025-08-14 00:20:27.804591,1841.56,Debit,Delivery
ORD_0384,CUST_026,2025-05-01 00:20:27.804591,3968.77,Cash,Delivery
ORD_0385,CUST_026,2025-05-08 00:20:27.804591,3227.41,Cash,Delivery
ORD_0386,CUST_026,2025-05-15 00:20:27.804591,3508.61,PIX,Pickup
ORD_0387,CUST_026,2025-06-19 00:20:27.804591,3862.35,Credit,Pickup
ORD_0388,CUST_026,2025-07-17 00:20:27.804591,3784.1,Credit,Pickup
ORD_0389,CUST_026,2025-07-31 00:20:27.804591,3123.69,Credit,Delivery
ORD_0390,CUST_026,2025-08-07 00:20:27.804591,3236.72,Debit,Delivery
ORD_0391,CUST_026,2025-10-09 00:20:27.804591,6776.71,Cash,Delivery
ORD_0392,CUST_026,2025-10-16 00:20:27.804591,2239.58,Debit,Pickup
ORD_0393,CUST_027,2025-04-03 00:20:27.804591,414.31,Debit,Delivery
ORD_0394,CUST_027,2025-04-10 00:20:27.804591,324.22,PIX,Pickup
ORD_0395,CUST_027,2025-04-24 00:20:27.804591,505.57,Debit,Delivery
ORD_0396,CUST_027,2025-05-01 00:20:27.804591,579.12,Credit,Pickup
ORD_0397,CUST_027,2025-05-08 00:20:27.804591,409.37,PIX,Delivery
ORD_0398,CUST_027,2025-05-22 00:20:27.804591,393.62,Credit,Delivery
ORD_0399,CUST_027,2025-07-03 00:20:27.804591,230.22,PIX,Delivery
ORD_0400,CUST_027,2025-07-10 00:20:27.804591,570.64,PIX,Pickup
ORD_0401,CUST_027,2025-07-17 00:20:27.804591,512.0,Debit,Delivery
ORD_0402,CUST_027,2025-07-31 00:20:27.804591,372.41,Cash,Pickup
ORD_0403,CUST_027,2025-08-07 00:20:27.804591,436.0,PIX,Pickup
ORD_0404,CUST_027,2025-08-14 00:20:27.804591,390.52,Debit,Delivery
ORD_0405,CUST_027,2025-08-21 00:20:27.804591,269.5,Credit,Delivery
ORD_0406,CUST_027,2025-09-25 00:20:27.804591,427.33,Debit,Pickup
ORD_0407,CUST_027,2025-10-09 00:20:27.804591,604.43,PIX,Delivery
ORD_0408,CUST_027,2025-10-16 00:20:27.804591,464.86,Debit,Delivery
ORD_0409,CUST_028,2025-04-03 00:20:27.804591,787.67,Debit,Delivery
ORD_0410,CUST_028,2025-04-10 00:20:27.804591,565.04,PIX,Pickup
ORD_0411,CUST_028,2025-04-17 00:20:27.804591,786.44,Cash,Delivery
ORD_0412,CUST_028,2025-04-24 00:20:27.804591,723.55,Credit,Pickup
ORD_0413,CUST_028,2025-05-08 00:20:27.804591,1062.35,Debit,Pickup
ORD_0414,CUST_028,2025-06-19 00:20:27.804591,1077.24,Credit,Delivery
ORD_0415,CUST_028,2025-07-03 00:20:27.804591,1053.9,Cash,Delivery
ORD_0416,CUST_028,2025-07-24 00:20:27.804591,1216.76,Credit,Delivery
ORD_0417,CUST_028,2025-08-07 00:20:27.804591,613.83,Credit,Pickup
ORD_0418,CUST_028,2025-08-14 00:20:27.804591,1182.39,Debit,Pickup
ORD_0419,CUST_028,2025-09-04 00:20:27.804591,1049.4,Debit,Delivery
ORD_0420,CUST_028,2025-09-25 00:20:27.804591,1152.71,PIX,Delivery
ORD_0421,CUST_028,2025-10-02 00:20:27.804591,1251.48,Cash,Delivery
ORD_0422,CUST_028,2025-10-16 00:20:27.804591,1350.3,Debit,Pickup
ORD_0423,CUST_029,2025-04-03 00:20:27.804591,449.38,PIX,Delivery
ORD_0424,CUST_029,2025-04-10 00:20:27.804591,585.86,Debit,Pickup
ORD_0425,CUST_029,2025-04-17 00:20:27.804591,441.3,Credit,Pickup
ORD_0426,CUST_029,2025-04-24 00:20:27.804591,515.48,Credit,Delivery
ORD_0427,CUST_029,2025-05-01 00:20:27.804591,456.14,Cash,Delivery
ORD_0428,CUST_029,2025-05-08 00:20:27.804591,309.27,Cash,Delivery
ORD_0429,CUST_029,2025-05-15 00:20:27.804591,597.87,Cash,Pickup
ORD_0430,CUST_029,2025-05-29 00:20:27.804591,479.86,Credit,Pickup
ORD_0431,CUST_029,2025-06-12 00:20:27.804591,680.63,Credit,Pickup
ORD_0432,CUST_029,2025-06-26 00:20:27.804591,542.85,PIX,Pickup
ORD_0433,CUST_029,2025-07-17 00:20:27.804591,259.37,Debit,Delivery
ORD_0434,CUST_029,2025-07-24 00:20:27.804591,797.84,Cash,Delivery
ORD_0435,CUST_029,2025-08-07 00:20:27.804591,587.33,Debit,Pickup
ORD_0436,CUST_029,2025-08-14 00:20:27.804591,676.62,PIX,Pickup
ORD_0437,CUST_029,2025-08-28 00:20:27.804591,516.3,PIX,Pickup
ORD_0438,CUST_029,2025-09-11 00:20:27.804591,624.98,PIX,Delivery
ORD_0439,CUST_029,2025-09-18 00:20:27.804591,836.87,Debit,Delivery
ORD_0440,CUST_029,2025-09-25 00:20:27.804591,726.86,PIX,Pickup
ORD_0441,CUST_029,2025-10-09 00:20:27.804591,799.63,Credit,Delivery
ORD_0442,CUST_030,2025-05-01 00:20:27.804591,762.58,Cash,Pickup
ORD_0443,CUST_030,2025-05-08 00:20:27.804591,1090.79,PIX,Pickup
ORD_0444,CUST_030,2025-05-29 00:20:27.804591,600.41,Debit,Delivery
ORD_0445,CUST_030,2025-06-05 00:20:27.804591,1020.93,Debit,Delivery
ORD_0446,CUST_030,2025-06-12 00:20:27.804591,706.71,PIX,Delivery
ORD_0447,CUST_030,2025-06-26 00:20:27.804591,916.57,Credit,Delivery
ORD_0448,CUST_030,2025-07-24 00:20:27.804591,763.98,Cash,Delivery
ORD_0449,CUST_030,2025-08-07 00:20:27.804591,831.81,Credit,Delivery
ORD_0450,CUST_030,2025-08-14 00:20:27.804591,1031.86,Debit,Delivery
ORD_0451,CUST_030,2025-09-04 00:20:27.804591,771.2,Cash,Delivery
ORD_0452,CUST_030,2025-09-18 00:20:27.804591,710.95,Cash,Pickup
ORD_0453,CUST_031,2025-04-10 00:20:27.804591,576.42,Cash,Pickup
ORD_0454,CUST_031,2025-04-24 00:20:27.804591,969.39,Cash,Pickup
ORD_0455,CUST_031,2025-05-08 00:20:27.804591,1503.84,Debit,Pickup
ORD_0456,CUST_031,2025-05-22 00:20:27.804591,1561.02,Cash,Pickup
ORD_0457,CUST_031,2025-05-29 00:20:27.804591,945.19,Cash,Pickup
ORD_0458,CUST_031,2025-06-05 00:20:27.804591,1103.5,PIX,Delivery
ORD_0459,CUST_031,2025-06-12 00:20:27.804591,1220.71,Debit,Pickup
ORD_0460,CUST_031,2025-07-03 00:20:27.804591,942.41,Cash,Delivery
ORD_0461,CUST_031,2025-07-10 00:20:27.804591,865.0,Credit,Delivery
ORD_0462,CUST_031,2025-07-17 00:20:27.804591,1777.67,Cash,Pickup
ORD_0463,CUST_031,2025-07-24 00:20:27.804591,1780.34,Credit,Pickup
ORD_0464,CUST_031,2025-08-07 00:20:27.804591,952.39,Cash,Pickup
ORD_0465,CUST_031,2025-09-04 00:20:27.804591,1172.98,PIX,Pickup
ORD_0466,CUST_031,2025-09-11 00:20:27.804591,721.39,Debit,Delivery
ORD_0467,CUST_031,2025-09-18 00:20:27.804591,1987.53,Cash,Pickup
ORD_0468,CUST_031,2025-10-09 00:20:27.804591,1214.13,Debit,Delivery
ORD_0469,CUST_031,2025-10-16 00:20:27.804591,1175.49,Cash,Delivery
ORD_0470,CUST_032,2025-04-17 00:20:27.804591,3705.22,PIX,Pickup
ORD_0471,CUST_032,2025-04-24 00:20:27.804591,4720.12,PIX,Delivery
ORD_0472,CUST_032,2025-05-01 00:20:27.804591,5981.86,Cash,Pickup
ORD_0473,CUST_032,2025-05-15 00:20:27.804591,2993.72,PIX,Pickup
ORD_0474,CUST_032,2025-05-22 00:20:27.804591,4411.84,Cash,Pickup
ORD_0475,CUST_032,2025-05-29 00:20:27.804591,5394.77,Cash,Pickup
ORD_0476,CUST_032,2025-06-19 00:20:27.804591,4242.77,Credit,Delivery
ORD_0477,CUST_032,2025-06-26 00:20:27.804591,4643.15,Credit,Delivery
ORD_0478,CUST_032,2025-07-10 00:20:27.804591,4529.85,Credit,Pickup
ORD_0479,CUST_032,2025-07-17 00:20:27.804591,1481.5,Credit,Pickup
ORD_0480,CUST_032,2025-07-31 00:20:27.804591,4227.56,PIX,Delivery
ORD_0481,CUST_032,2025-08-07 00:20:27.804591,3663.45,Debit,Pickup
ORD_0482,CUST_032,2025-08-14 00:20:27.804591,2322.98,Cash,Pickup
ORD_0483,CUST_032,2025-08-21 00:20:27.804591,5006.14,PIX,Pickup
ORD_0484,CUST_032,2025-09-04 00:20:27.804591,4841.3,Debit,Pickup
ORD_0485,CUST_032,2025-10-02 00:20:27.804591,6288.17,Cash,Delivery
ORD_0486,CUST_032,2025-10-16 00:20:27.804591,3543.9,Credit,Delivery
ORD_0487,CUST_033,2025-04-10 00:20:27.804591,1682.01,Credit,Pickup
ORD_0488,CUST_033,2025-04-17 00:20:27.804591,921.24,Credit,Pickup
ORD_0489,CUST_033,2025-05-08 00:20:27.804591,3383.81,Cash,Delivery
ORD_0490,CUST_033,2025-05-15 00:20:27.804591,2245.99,PIX,Pickup
ORD_0491,CUST_033,2025-05-22 00:20:27.804591,1832.86,Cash,Delivery
ORD_0492,CUST_033,2025-06-05 00:20:27.804591,2478.08,Debit,Pickup
ORD_0493,CUST_033,2025-06-19 00:20:27.804591,1337.17,PIX,Pickup
ORD_0494,CUST_033,2025-07-03 00:20:27.804591,1849.98,Credit,Delivery
ORD_0495,CUST_033,2025-07-10 00:20:27.804591,2313.92,Cash,Pickup
ORD_0496,CUST_033,2025-07-17 00:20:27.804591,1246.76,Debit,Pickup
ORD_0497,CUST_033,2025-07-24 00:20:27.804591,1807.0,Credit,Pickup
ORD_0498,CUST_033,2025-08-07 00:20:27.804591,960.1,Cash,Delivery
ORD_0499,CUST_033,2025-08-21 00:20:27.804591,1295.87,Debit,Delivery
ORD_0500,CUST_033,2025-08-28 00:20:27.804591,2350.35,Cash,Pickup
ORD_0501,CUST_033,2025-09-04 00:20:27.804591,1451.31,PIX,Pickup
ORD_0502,CUST_033,2025-09-25 00:20:27.804591,2368.39,Debit,Delivery
ORD_0503,CUST_033,2025-10-02 00:20:27.804591,2247.92,PIX,Pickup
ORD_0504,CUST_033,2025-10-09 00:20:27.804591,1983.72,Debit,Delivery
ORD_0505,CUST_034,2025-05-01 00:20:27.804591,607.37,Cash,Delivery
ORD_0506,CUST_034,2025-05-29 00:20:27.804591,382.03,Debit,Pickup
ORD_0507,CUST_034,2025-07-31 00:20:27.804591,393.14,Cash,Delivery
ORD_0508,CUST_034,2025-08-07 00:20:27.804591,611.48,Cash,Pickup
ORD_0509,CUST_035,2025-04-03 00:20:27.804591,2069.68,Debit,Pickup
ORD_0510,CUST_035,2025-04-17 00:20:27.804591,3675.29,Debit,Delivery
ORD_0511,CUST_035,2025-05-01 00:20:27.804591,3990.79,Credit,Pickup
ORD_0512,CUST_035,2025-05-15 00:20:27.804591,6303.23,Credit,Pickup
ORD_0513,CUST_035,2025-05-22 00:20:27.804591,8525.56,Credit,Delivery
ORD_0514,CUST_035,2025-05-29 00:20:27.804591,8183.25,Credit,Pickup
ORD_0515,CUST_035,2025-06-12 00:20:27.804591,4426.24,Debit,Delivery
ORD_0516,CUST_035,2025-06-26 00:20:27.804591,6240.77,Debit,Pickup
ORD_0517,CUST_035,2025-07-10 00:20:27.804591,4148.43,PIX,Delivery
ORD_0518,CUST_035,2025-07-17 00:20:27.804591,4990.13,Debit,Delivery
ORD_0519,CUST_035,2025-07-31 00:20:27.804591,8933.19,Credit,Delivery
ORD_0520,CUST_035,2025-08-07 00:20:27.804591,3538.55,Cash,Delivery
ORD_0521,CUST_035,2025-08-21 00:20:27.804591,3768.29,PIX,Pickup
ORD_0522,CUST_035,2025-08-28 00:20:27.804591,4582.91,Cash,Delivery
ORD_0523,CUST_035,2025-09-04 00:20:27.804591,3737.6,Credit,Delivery
ORD_0524,CUST_035,2025-09-11 00:20:27.804591,3451.1,Cash,Delivery
ORD_0525,CUST_035,2025-10-09 00:20:27.804591,2956.59,Cash,Delivery
ORD_0526,CUST_035,2025-10-16 00:20:27.804591,5108.84,PIX,Delivery
ORD_0527,CUST_036,2025-04-10 00:20:27.804591,913.12,PIX,Pickup
ORD_0528,CUST_036,2025-04-17 00:20:27.804591,1294.9,PIX,Delivery
ORD_0529,CUST_036,2025-05-01 00:20:27.804591,1358.65,PIX,Delivery
ORD_0530,CUST_036,2025-05-08 00:20:27.804591,269.39,Cash,Pickup
ORD_0531,CUST_036,2025-05-15 00:20:27.804591,431.76,Debit,Pickup
ORD_0532,CUST_036,2025-06-12 00:20:27.804591,1169.77,Debit,Delivery
ORD_0533,CUST_036,2025-06-19 00:20:27.804591,664.31,Credit,Pickup
ORD_0534,CUST_036,2025-06-26 00:20:27.804591,1165.31,PIX,Delivery
ORD_0535,CUST_036,2025-07-10 00:20:27.804591,1347.53,Debit,Delivery
ORD_0536,CUST_036,2025-07-31 00:20:27.804591,528.38,Cash,Pickup
ORD_0537,CUST_036,2025-08-07 00:20:27.804591,1651.63,PIX,Pickup
ORD_0538,CUST_036,2025-09-18 00:20:27.804591,901.87,Cash,Delivery
ORD_0539,CUST_037,2025-04-03 00:20:27.804591,2098.28,PIX,Pickup
ORD_0540,CUST_037,2025-04-10 00:20:27.804591,2908.72,Cash,Delivery
ORD_0541,CUST_037,2025-04-17 00:20:27.804591,3322.45,Credit,Delivery
ORD_0542,CUST_037,2025-04-24 00:20:27.804591,2919.5,Debit,Delivery
ORD_0543,CUST_037,2025-05-01 00:20:27.804591,3306.12,Debit,Delivery
ORD_0544,CUST_037,2025-05-08 00:20:27.804591,2273.31,Cash,Pickup
ORD_0545,CUST_037,2025-05-22 00:20:27.804591,3775.52,Debit,Delivery
ORD_0546,CUST_037,2025-06-12 00:20:27.804591,3415.39,Debit,Pickup
ORD_0547,CUST_037,2025-06-19 00:20:27.804591,2401.43,Credit,Delivery
ORD_0548,CUST_037,2025-06-26 00:20:27.804591,3024.98,PIX,Delivery
ORD_0549,CUST_037,2025-07-03 00:20:27.804591,2982.12,Credit,Pickup
ORD_0550,CUST_037,2025-09-11 00:20:27.804591,2469.35,Cash,Pickup
ORD_0551,CUST_037,2025-10-02 00:20:27.804591,2380.6,PIX,Delivery
ORD_0552,CUST_037,2025-10-09 00:20:27.804591,3370.3,Debit,Pickup
ORD_0553,CUST_038,2025-04-03 00:20:27.804591,2174.0,Credit,Delivery
ORD_0554,CUST_038,2025-04-10 00:20:27.804591,2199.13,Credit,Pickup
ORD_0555,CUST_038,2025-05-01 00:20:27.804591,2213.51,PIX,Pickup
ORD_0556,CUST_038,2025-05-08 00:20:27.804591,1715.48,Cash,Pickup
ORD_0557,CUST_038,2025-05-29 00:20:27.804591,1625.74,Cash,Pickup
ORD_0558,CUST_038,2025-06-12 00:20:27.804591,1715.75,Credit,Pickup
ORD_0559,CUST_038,2025-06-26 00:20:27.804591,2148.06,Debit,Delivery
ORD_0560,CUST_038,2025-07-03 00:20:27.804591,2297.23,Credit,Pickup
ORD_0561,CUST_038,2025-07-10 00:20:27.804591,1575.2,Credit,Pickup
ORD_0562,CUST_038,2025-07-24 00:20:27.804591,1609.27,Cash,Pickup
ORD_0563,CUST_038,2025-09-04 00:20:27.804591,1539.48,Debit,Delivery
ORD_0564,CUST_038,2025-09-25 00:20:27.804591,1439.44,Debit,Pickup
ORD_0565,CUST_039,2025-04-03 00:20:27.804591,355.63,Cash,Delivery
ORD_0566,CUST_039,2025-04-10 00:20:27.804591,588.79,PIX,Delivery
ORD_0567,CUST_039,2025-04-17 00:20:27.804591,385.61,PIX,Pickup
ORD_0568,CUST_039,2025-04-24 00:20:27.804591,218.62,Debit,Delivery
ORD_0569,CUST_039,2025-05-01 00:20:27.804591,610.84,PIX,Delivery
ORD_0570,CUST_039,2025-05-08 00:20:27.804591,499.4,PIX,Pickup
ORD_0571,CUST_039,2025-05-15 00:20:27.804591,222.39,Cash,Pickup
ORD_0572,CUST_039,2025-05-22 00:20:27.804591,375.86,Cash,Pickup
ORD_0573,CUST_039,2025-05-29 00:20:27.804591,509.76,PIX,Pickup
ORD_0574,CUST_039,2025-06-05 00:20:27.804591,384.55,PIX,Delivery
ORD_0575,CUST_039,2025-06-12 00:20:27.804591,365.37,Debit,Delivery
ORD_0576,CUST_039,2025-06-19 00:20:27.804591,246.62,PIX,Delivery
ORD_0577,CUST_039,2025-06-26 00:20:27.804591,481.27,Cash,Delivery
ORD_0578,CUST_039,2025-07-03 00:20:27.804591,507.56,Credit,Pickup
ORD_0579,CUST_039,2025-07-10 00:20:27.804591,384.17,PIX,Pickup
ORD_0580,CUST_039,2025-07-24 00:20:27.804591,175.32,Debit,Pickup
ORD_0581,CUST_039,2025-07-31 00:20:27.804591,256.01,PIX,Delivery
ORD_0582,CUST_039,2025-08-07 00:20:27.804591,259.21,PIX,Delivery
ORD_0583,CUST_039,2025-08-14 00:20:27.804591,189.93,Cash,Pickup
ORD_0584,CUST_039,2025-09-04 00:20:27.804591,343.74,PIX,Delivery
ORD_0585,CUST_039,2025-09-18 00:20:27.804591,474.79,Debit,Pickup
ORD_0586,CUST_039,2025-09-25 00:20:27.804591,418.39,Credit,Delivery
ORD_0587,CUST_039,2025-10-09 00:20:27.804591,541.16,PIX,Delivery
ORD_0588,CUST_039,2025-10-16 00:20:27.804591,516.13,Credit,Pickup
ORD_0589,CUST_040,2025-04-03 00:20:27.804591,388.7,Debit,Delivery
ORD_0590,CUST_040,2025-04-10 00:20:27.804591,1969.15,Cash,Pickup
ORD_0591,CUST_040,2025-04-17 00:20:27.804591,1218.14,Cash,Delivery
ORD_0592,CUST_040,2025-04-24 00:20:27.804591,2698.05,PIX,Delivery
ORD_0593,CUST_040,2025-05-15 00:20:27.804591,1933.37,Debit,Pickup
ORD_0594,CUST_040,2025-05-29 00:20:27.804591,2338.64,Debit,Pickup
ORD_0595,CUST_040,2025-06-05 00:20:27.804591,2425.46,PIX,Delivery
ORD_0596,CUST_040,2025-06-26 00:20:27.804591,1981.28,PIX,Pickup
ORD_0597,CUST_040,2025-07-10 00:20:27.804591,1339.15,PIX,Pickup
ORD_0598,CUST_040,2025-07-24 00:20:27.804591,2395.24,PIX,Delivery
ORD_0599,CUST_040,2025-07-31 00:20:27.804591,1452.83,Credit,Delivery
ORD_0600,CUST_040,2025-08-21 00:20:27.804591,3364.91,Credit,Delivery
ORD_0601,CUST_040,2025-08-28 00:20:27.804591,1698.03,Credit,Pickup
ORD_0602,CUST_040,2025-09-25 00:20:27.804591,2636.4,PIX,Delivery
ORD_0603,CUST_040,2025-10-02 00:20:27.804591,2154.51,Debit,Delivery
ORD_0604,CUST_041,2025-04-03 00:20:27.804591,1799.4,PIX,Delivery
ORD_0605,CUST_041,2025-04-17 00:20:27.804591,3140.14,Cash,Pickup
ORD_0606,CUST_041,2025-05-01 00:20:27.804591,2507.62,PIX,Delivery
ORD_0607,CUST_041,2025-06-05 00:20:27.804591,1899.71,Credit,Delivery
ORD_0608,CUST_041,2025-06-12 00:20:27.804591,2565.41,Credit,Pickup
ORD_0609,CUST_041,2025-07-10 00:20:27.804591,4393.08,Credit,Delivery
ORD_0610,CUST_041,2025-07-17 00:20:27.804591,1520.3,Debit,Pickup
ORD_0611,CUST_041,2025-07-24 00:20:27.804591,2329.62,Cash,Pickup
ORD_0612,CUST_041,2025-07-31 00:20:27.804591,2528.71,Credit,Delivery
ORD_0613,CUST_041,2025-08-07 00:20:27.804591,2167.51,Cash,Pickup
ORD_0614,CUST_041,2025-08-14 00:20:27.804591,2726.4,Credit,Pickup
ORD_0615,CUST_041,2025-08-21 00:20:27.804591,3539.53,Credit,Pickup
ORD_0616,CUST_041,2025-09-11 00:20:27.804591,1807.44,Cash,Delivery
ORD_0617,CUST_041,2025-10-09 00:20:27.804591,2203.28,Cash,Delivery
ORD_0618,CUST_042,2025-04-10 00:20:27.804591,2535.0,Cash,Pickup
ORD_0619,CUST_042,2025-05-15 00:20:27.804591,2217.83,Cash,Delivery
ORD_0620,CUST_042,2025-05-22 00:20:27.804591,1623.57,PIX,Pickup
ORD_0621,CUST_042,2025-06-05 00:20:27.804591,2213.14,Debit,Delivery
ORD_0622,CUST_042,2025-06-12 00:20:27.804591,2149.25,Cash,Delivery
ORD_0623,CUST_042,2025-07-03 00:20:27.804591,1281.51,Credit,Delivery
ORD_0624,CUST_042,2025-07-24 00:20:27.804591,1719.15,Debit,Delivery
ORD_0625,CUST_042,2025-07-31 00:20:27.804591,2664.86,Cash,Pickup
ORD_0626,CUST_042,2025-08-07 00:20:27.804591,1741.54,PIX,Delivery
ORD_0627,CUST_042,2025-09-18 00:20:27.804591,1835.73,PIX,Delivery
ORD_0628,CUST_042,2025-09-25 00:20:27.804591,1928.22,Credit,Delivery
ORD_0629,CUST_042,2025-10-02 00:20:27.804591,2882.79,Debit,Delivery
ORD_0630,CUST_042,2025-10-16 00:20:27.804591,1094.67,Cash,Delivery
ORD_0631,CUST_043,2025-07-10 00:20:27.804591,2434.87,PIX,Pickup
ORD_0632,CUST_043,2025-07-17 00:20:27.804591,1969.75,Credit,Delivery
ORD_0633,CUST_043,2025-07-24 00:20:27.804591,1995.19,Credit,Delivery
ORD_0634,CUST_043,2025-08-07 00:20:27.804591,1880.93,PIX,Pickup
ORD_0635,CUST_043,2025-08-14 00:20:27.804591,1358.39,Debit,Pickup
ORD_0636,CUST_043,2025-08-21 00:20:27.804591,832.52,Debit,Pickup
ORD_0637,CUST_043,2025-09-25 00:20:27.804591,2387.63,Credit,Pickup
ORD_0638,CUST_043,2025-10-09 00:20:27.804591,1826.1,Credit,Pickup
ORD_0639,CUST_044,2025-04-03 00:20:27.804591,3608.6,Debit,Pickup
ORD_0640,CUST_044,2025-04-17 00:20:27.804591,4109.21,PIX,Delivery
ORD_0641,CUST_044,2025-05-01 00:20:27.804591,3756.11,Debit,Delivery
ORD_0642,CUST_044,2025-05-08 00:20:27.804591,4364.89,PIX,Pickup
ORD_0643,CUST_044,2025-05-15 00:20:27.804591,3843.52,Debit,Pickup
ORD_0644,CUST_044,2025-05-22 00:20:27.804591,4371.25,PIX,Pickup
ORD_0645,CUST_044,2025-05-29 00:20:27.804591,4429.65,PIX,Pickup
ORD_0646,CUST_044,2025-06-05 00:20:27.804591,3519.14,PIX,Pickup
ORD_0647,CUST_044,2025-06-12 00:20:27.804591,4284.72,PIX,Pickup
ORD_0648,CUST_044,2025-06-19 00:20:27.804591,4355.01,PIX,Delivery
ORD_0649,CUST_044,2025-06-26 00:20:27.804591,3304.2,Credit,Delivery
ORD_0650,CUST_044,2025-07-31 00:20:27.804591,3513.49,Cash,Pickup
ORD_0651,CUST_044,2025-08-07 00:20:27.804591,2961.86,PIX,Delivery
ORD_0652,CUST_044,2025-08-14 00:20:27.804591,3005.83,Cash,Pickup
