order_id,customer_id,sku,product_name,category,quantity,unit_price,line_value,margin
ORD_0067,CUST_007,BEER006,Stout 355ml,Stout,215,4.8,1032.0,0.42
ORD_0067,CUST_007,NAB002,Energy Drink 250ml,Energy,37,2.5,92.5,0.35
ORD_0067,CUST_007,SPIR006,Brandy 750ml,Brandy,2,32.0,64.0,0.47
ORD_0067,CUST_007,WINE004,Rose Wine 750ml,Rose,1,10.0,10.0,0.4
ORD_0067,CUST_007,BEER004,Wheat Beer 473ml,Wheat,11,4.5,49.5,0.38
ORD_0067,CUST_007,WINE002,White Wine 750ml,White,1,12.0,12.0,0.45
ORD_0067,CUST_007,NAB005,Water Mineral 500ml,Water,6,1.2,7.2,0.2
ORD_0068,CUST_007,BEER008,Amber Ale 355ml,Amber,472,4.2,1982.4,0.37
ORD_0068,CUST_007,NAB001,Sparkling Water 500ml,Sparkling,244,1.5,366.0,0.4
ORD_0068,CUST_007,SPIR003,Rum Gold 750ml,Rum,2,22.0,44.0,0.42
ORD_0068,CUST_007,WINE003,Sparkling Wine 750ml,Sparkling,1,18.0,18.0,0.55
ORD_0068,CUST_007,BEER003,Light Beer 355ml,Light,1,3.0,3.0,0.3
ORD_0069,CUST_007,SPIR004,Gin Premium 750ml,Gin,144,28.0,4032.0,0.46
ORD_0069,CUST_007,BEER004,Wheat Beer 473ml,Wheat,3,4.5,13.5,0.38
ORD_0069,CUST_007,BEER002,Craft IPA 473ml,Craft,23,5.0,115.0,0.4
ORD_0070,CUST_007,SPIR003,Rum Gold 750ml,Rum,10,22.0,220.0,0.42
ORD_0070,CUST_007,WINE002,White Wine 750ml,White,18,12.0,216.0,0.45
ORD_0070,CUST_007,NAB003,Juice Orange 1L,Juice,585,3.0,1755.0,0.3
ORD_0070,CUST_007,NAB004,Soda Cola 355ml,Soda,101,1.8,181.8,0.25
ORD_0070,CUST_007,NAB002,Energy Drink 250ml,Energy,62,2.5,155.0,0.35
ORD_0070,CUST_007,WINE001,Red Wine Premium 750ml,Red,3,15.0,45.0,0.5
ORD_0070,CUST_007,NAB001,Sparkling Water 500ml,Sparkling,20,1.5,30.0,0.4
ORD_0071,CUST_007,NAB001,Sparkling Water 500ml,Sparkling,175,1.5,262.5,0.4
ORD_0071,CUST_007,SPIR003,Rum Gold 750ml,Rum,111,22.0,2442.0,0.42
ORD_0071,CUST_007,BEER007,Pale Ale 473ml,Pale,382,4.75,1814.5,0.41
ORD_0071,CUST_007,BEER003,Light Beer 355ml,Light,98,3.0,294.0,0.3
ORD_0071,CUST_007,SPIR005,Tequila Silver 750ml,Tequila,10,30.0,300.0,0.48
ORD_0071,CUST_007,BEER005,Pilsner 330ml,Pilsner,1,3.2,3.2,0.32
ORD_0071,CUST_007,WINE004,Rose Wine 750ml,Rose,1,10.0,10.0,0.4
ORD_0071,CUST_007,NAB002,Energy Drink 250ml,Energy,1,2.5,2.5,0.35
ORD_0072,CUST_007,SPIR003,Rum Gold 750ml,Rum,16,22.0,352.0,0.42
ORD_0072,CUST_007,SPIR002,Whiskey 750ml,Whiskey,86,35.0,3010.0,0.5
ORD_0073,CUST_007,BEER005,Pilsner 330ml,Pilsner,307,3.2,982.4,0.32
ORD_0073,CUST_007,NAB004,Soda Cola 355ml,Soda,1193,1.8,2147.4,0.25
ORD_0073,CUST_007,WINE001,Red Wine Premium 750ml,Red,59,15.0,885.0,0.5
ORD_0073,CUST_007,SPIR006,Brandy 750ml,Brandy,26,32.0,832.0,0.47
ORD_0074,CUST_007,BEER008,Amber Ale 355ml,Amber,84,4.2,352.8,0.37
ORD_0074,CUST_007,SPIR006,Brandy 750ml,Brandy,36,32.0,1152.0,0.47
ORD_0074,CUST_007,WINE003,Sparkling Wine 750ml,Sparkling,10,18.0,180.0,0.55
ORD_0074,CUST_007,SPIR005,Tequila Silver 750ml,Tequila,1,30.0,30.0,0.48
ORD_0074,CUST_007,NAB004,Soda Cola 355ml,Soda,4,1.8,7.2,0.25
ORD_0074,CUST_007,BEER001,Premium Lager 355ml,Premium,1,3.5,3.5,0.35
ORD_0075,CUST_007,WINE004,Rose Wine 750ml,Rose,416,10.0,4160.0,0.4
ORD_0075,CUST_007,SPIR002,Whiskey 750ml,Whiskey,6,35.0,210.0,0.5
ORD_0076,CUST_007,SPIR003,Rum Gold 750ml,Rum,88,22.0,1936.0,0.42
ORD_0076,CUST_007,SPIR001,Premium Vodka 750ml,Premium,41,25.0,1025.0,0.45
ORD_0076,CUST_007,SPIR004,Gin Premium 750ml,Gin,38,28.0,1064.0,0.46
ORD_0076,CUST_007,BEER003,Light Beer 355ml,Light,12,3.0,36.0,0.3
ORD_0076,CUST_007,BEER004,Wheat Beer 473ml,Wheat,3,4.5,13.5,0.38
ORD_0076,CUST_007,NAB002,Energy Drink 250ml,Energy,1,2.5,2.5,0.35
ORD_0077,CUST_007,NAB005,Water Mineral 500ml,Water,383,1.2,459.6,0.2
ORD_0077,CUST_007,WINE003,Sparkling Wine 750ml,Sparkling,45,18.0,810.0,0.55
ORD_0077,CUST_007,NAB003,Juice Orange 1L,Juice,226,3.0,678.0,0.3
ORD_0077,CUST_007,BEER005,Pilsner 330ml,Pilsner,225,3.2,720.0,0.32
ORD_0078,CUST_007,NAB005,Water Mineral 500ml,Water,3425,1.2,4110.0,0.2
ORD_0079,CUST_007,WINE002,White Wine 750ml,White,207,12.0,2484.0,0.45
ORD_0079,CUST_007,SPIR006,Brandy 750ml,Brandy,29,32.0,928.0,0.47
ORD_0079,CUST_007,SPIR002,Whiskey 750ml,Whiskey,6,35.0,210.0,0.5
ORD_0079,CUST_007,SPIR005,Tequila Silver 750ml,Tequila,7,30.0,210.0,0.48
ORD_0079,CUST_007,BEER005,Pilsner 330ml,Pilsner,1,3.2,3.2,0.32
ORD_0079,CUST_007,SPIR004,Gin Premium 750ml,Gin,14,28.0,392.0,0.46
ORD_0080,CUST_007,SPIR003,Rum Gold 750ml,Rum,77,22.0,1694.0,0.42
ORD_0080,CUST_007,SPIR001,Premium Vodka 750ml,Premium,36,25.0,900.0,0.45
ORD_0080,CUST_007,WINE002,White Wine 750ml,White,75,12.0,900.0,0.45
ORD_0080,CUST_007,SPIR002,Whiskey 750ml,Whiskey,1,35.0,35.0,0.5
ORD_0080,CUST_007,BEER008,Amber Ale 355ml,Amber,1,4.2,4.2,0.37
ORD_0080,CUST_007,SPIR006,Brandy 750ml,Brandy,1,32.0,32.0,0.47
ORD_0081,CUST_008,NAB002,Energy Drink 250ml,Energy,518,2.5,1295.0,0.35
ORD_0081,CUST_008,NAB005,Water Mineral 500ml,Water,457,1.2,548.4,0.2
ORD_0081,CUST_008,BEER001,Premium Lager 355ml,Premium,2,3.5,7.0,0.35
ORD_0081,CUST_008,WINE004,Rose Wine 750ml,Rose,1,10.0,10.0,0.4
ORD_0081,CUST_008,NAB004,Soda Cola 355ml,Soda,1,1.8,1.8,0.25
ORD_0082,CUST_008,NAB003,Juice Orange 1L,Juice,101,3.0,303.0,0.3
ORD_0082,CUST_008,WINE003,Sparkling Wine 750ml,Sparkling,55,18.0,990.0,0.55
ORD_0082,CUST_008,SPIR001,Premium Vodka 750ml,Premium,10,25.0,250.0,0.45
ORD_0082,CUST_008,NAB005,Water Mineral 500ml,Water,55,1.2,66.0,0.2
ORD_0083,CUST_008,BEER004,Wheat Beer 473ml,Wheat,408,4.5,1836.0,0.38
ORD_0083,CUST_008,SPIR004,Gin Premium 750ml,Gin,16,28.0,448.0,0.46
ORD_0083,CUST_008,NAB001,Sparkling Water 500ml,Sparkling,222,1.5,333.0,0.4
ORD_0083,CUST_008,SPIR005,Tequila Silver 750ml,Tequila,6,30.0,180.0,0.48
ORD_0083,CUST_008,BEER005,Pilsner 330ml,Pilsner,12,3.2,38.4,0.32
ORD_0083,CUST_008,NAB004,Soda Cola 355ml,Soda,135,1.8,243.0,0.25
ORD_0083,CUST_008,SPIR002,Whiskey 750ml,Whiskey,1,35.0,35.0,0.5
ORD_0083,CUST_008,BEER001,Premium Lager 355ml,Premium,1,3.5,3.5,0.35
ORD_0084,CUST_008,WINE004,Rose Wine 750ml,Rose,120,10.0,1200.0,0.4
ORD_0084,CUST_008,SPIR005,Tequila Silver 750ml,Tequila,26,30.0,780.0,0.48
ORD_0084,CUST_008,SPIR001,Premium Vodka 750ml,Premium,1,25.0,25.0,0.45
ORD_0085,CUST_008,NAB004,Soda Cola 355ml,Soda,856,1.8,1540.8,0.25
ORD_0085,CUST_008,WINE004,Rose Wine 750ml,Rose,14,10.0,140.0,0.4
ORD_0085,CUST_008,BEER002,Craft IPA 473ml,Craft,59,5.0,295.0,0.4
ORD_0085,CUST_008,NAB005,Water Mineral 500ml,Water,117,1.2,140.4,0.2
ORD_0085,CUST_008,BEER007,Pale Ale 473ml,Pale,6,4.75,28.5,0.41
ORD_0085,CUST_008,SPIR006,Brandy 750ml,Brandy,1,32.0,32.0,0.47
ORD_0085,CUST_008,NAB001,Sparkling Water 500ml,Sparkling,41,1.5,61.5,0.4
ORD_0085,CUST_008,SPIR005,Tequila Silver 750ml,Tequila,1,30.0,30.0,0.48
ORD_0086,CUST_008,BEER006,Stout 355ml,Stout,165,4.8,792.0,0.42
ORD_0087,CUST_008,WINE004,Rose Wine 750ml,Rose,155,10.0,1550.0,0.4
ORD_0087,CUST_008,BEER004,Wheat Beer 473ml,Wheat,6,4.5,27.0,0.38
ORD_0087,CUST_008,WINE001,Red Wine Premium 750ml,Red,6,15.0,90.0,0.5
ORD_0087,CUST_008,BEER008,Amber Ale 355ml,Amber,49,4.2,205.8,0.37
ORD_0088,CUST_008,BEER001,Premium Lager 355ml,Premium,546,3.5,1911.0,0.35
ORD_0089,CUST_008,SPIR001,Premium Vodka 750ml,Premium,5,25.0,125.0,0.45
ORD_0089,CUST_008,SPIR003,Rum Gold 750ml,Rum,109,22.0,2398.0,0.42
ORD_0090,CUST_008,SPIR006,Brandy 750ml,Brandy,37,32.0,1184.0,0.47
ORD_0090,CUST_008,BEER005,Pilsner 330ml,Pilsner,375,3.2,1200.0,0.32
ORD_0091,CUST_008,SPIR002,Whiskey 750ml,Whiskey,60,35.0,2100.0,0.5
ORD_0091,CUST_008,BEER001,Premium Lager 355ml,Premium,33,3.5,115.5,0.35
ORD_0091,CUST_008,WINE001,Red Wine Premium 750ml,Red,29,15.0,435.0,0.5
ORD_0091,CUST_008,BEER002,Craft IPA 473ml,Craft,1,5.0,5.0,0.4
ORD_0091,CUST_008,BEER008,Amber Ale 355ml,Amber,1,4.2,4.2,0.37
ORD_0092,CUST_008,NAB001,Sparkling Water 500ml,Sparkling,110,1.5,165.0,0.4
ORD_0092,CUST_008,BEER006,Stout 355ml,Stout,181,4.8,868.8,0.42
ORD_0092,CUST_008,SPIR002,Whiskey 750ml,Whiskey,26,35.0,910.0,0.5
ORD_0092,CUST_008,BEER005,Pilsner 330ml,Pilsner,151,3.2,483.2,0.32
ORD_0092,CUST_008,BEER008,Amber Ale 355ml,Amber,5,4.2,21.0,0.37
ORD_0093,CUST_008,WINE003,Sparkling Wine 750ml,Sparkling,104,18.0,1872.0,0.55
ORD_0093,CUST_008,WINE004,Rose Wine 750ml,Rose,4,10.0,40.0,0.4
ORD_0093,CUST_008,BEER001,Premium Lager 355ml,Premium,2,3.5,7.0,0.35
ORD_0093,CUST_008,SPIR003,Rum Gold 750ml,Rum,1,22.0,22.0,0.42
ORD_0093,CUST_008,NAB004,Soda Cola 355ml,Soda,13,1.8,23.4,0.25
ORD_0093,CUST_008,BEER002,Craft IPA 473ml,Craft,1,5.0,5.0,0.4
ORD_0093,CUST_008,BEER005,Pilsner 330ml,Pilsner,1,3.2,3.2,0.32
ORD_0094,CUST_008,WINE003,Sparkling Wine 750ml,Sparkling,101,18.0,1818.0,0.55
ORD_0094,CUST_008,NAB003,Juice Orange 1L,Juice,103,3.0,309.0,0.3
ORD_0094,CUST_008,SPIR002,Whiskey 750ml,Whiskey,22,35.0,770.0,0.5
ORD_0095,CUST_008,SPIR003,Rum Gold 750ml,Rum,51,22.0,1122.0,0.42
ORD_0095,CUST_008,WINE004,Rose Wine 750ml,Rose,1,10.0,10.0,0.4
ORD_0095,CUST_008,SPIR005,Tequila Silver 750ml,Tequila,14,30.0,420.0,0.48
ORD_0095,CUST_008,SPIR001,Premium Vodka 750ml,Premium,1,25.0,25.0,0.45
ORD_0095,CUST_008,BEER006,Stout 355ml,Stout,7,4.8,33.6,0.42
ORD_0095,CUST_008,BEER005,Pilsner 330ml,Pilsner,1,3.2,3.2,0.32
ORD_0096,CUST_008,SPIR004,Gin Premium 750ml,Gin,108,28.0,3024.0,0.46
ORD_0096,CUST_008,WINE001,Red Wine Premium 750ml,Red,1,15.0,15.0,0.5
ORD_0096,CUST_008,NAB001,Sparkling Water 500ml,Sparkling,4,1.5,6.0,0.4
ORD_0096,CUST_008,BEER001,Premium Lager 355ml,Premium,1,3.5,3.5,0.35
ORD_0096,CUST_008,BEER004,Wheat Beer 473ml,Wheat,1,4.5,4.5,0.38
ORD_0096,CUST_008,BEER003,Light Beer 355ml,Light,1,3.0,3.0,0.3
ORD_0096,CUST_008,WINE003,Sparkling Wine 750ml,Sparkling,1,18.0,18.0,0.55
ORD_0096,CUST_008,BEER002,Craft IPA 473ml,Craft,1,5.0,5.0,0.4
ORD_0097,CUST_008,NAB003,Juice Orange 1L,Juice,382,3.0,1146.0,0.3
ORD_0097,CUST_008,SPIR002,Whiskey 750ml,Whiskey,17,35.0,595.0,0.5
ORD_0097,CUST_008,WINE004,Rose Wine 750ml,Rose,5,10.0,50.0,0.4
ORD_0097,CUST_008,WINE002,White Wine 750ml,White,6,12.0,72.0,0.45
ORD_0097,CUST_008,WINE001,Red Wine Premium 750ml,Red,13,15.0,195.0,0.5
ORD_0097,CUST_008,BEER005,Pilsner 330ml,Pilsner,9,3.2,28.8,0.32
ORD_0098,CUST_009,WINE002,White Wine 750ml,White,258,12.0,3096.0,0.45
ORD_0099,CUST_009,NAB001,Sparkling Water 500ml,Sparkling,2077,1.5,3115.5,0.4
ORD_0099,CUST_009,BEER006,Stout 355ml,Stout,32,4.8,153.6,0.42
ORD_0099,CUST_009,SPIR003,Rum Gold 750ml,Rum,31,22.0,682.0,0.42
ORD_0100,CUST_009,SPIR001,Premium Vodka 750ml,Premium,56,25.0,1400.0,0.45
ORD_0100,CUST_009,BEER004,Wheat Beer 473ml,Wheat,174,4.5,783.0,0.38
ORD_0101,CUST_009,BEER002,Craft IPA 473ml,Craft,236,5.0,1180.0,0.4
ORD_0101,CUST_009,SPIR005,Tequila Silver 750ml,Tequila,23,30.0,690.0,0.48
ORD_0101,CUST_009,SPIR004,Gin Premium 750ml,Gin,44,28.0,1232.0,0.46
ORD_0101,CUST_009,NAB001,Sparkling Water 500ml,Sparkling,46,1.5,69.0,0.4
ORD_0101,CUST_009,BEER007,Pale Ale 473ml,Pale,43,4.75,204.25,0.41
ORD_0101,CUST_009,BEER004,Wheat Beer 473ml,Wheat,79,4.5,355.5,0.38
ORD_0102,CUST_009,BEER005,Pilsner 330ml,Pilsner,802,3.2,2566.4,0.32
ORD_0102,CUST_009,NAB005,Water Mineral 500ml,Water,1685,1.2,2022.0,0.2
ORD_0102,CUST_009,NAB001,Sparkling Water 500ml,Sparkling,244,1.5,366.0,0.4
ORD_0102,CUST_009,SPIR001,Premium Vodka 750ml,Premium,8,25.0,200.0,0.45
ORD_0102,CUST_009,WINE004,Rose Wine 750ml,Rose,1,10.0,10.0,0.4
ORD_0102,CUST_009,NAB003,Juice Orange 1L,Juice,6,3.0,18.0,0.3
ORD_0103,CUST_009,BEER006,Stout 355ml,Stout,874,4.8,4195.2,0.42
ORD_0104,CUST_009,BEER007,Pale Ale 473ml,Pale,153,4.75,726.75,0.41
ORD_0104,CUST_009,WINE004,Rose Wine 750ml,Rose,229,10.0,2290.0,0.4
ORD_0104,CUST_009,SPIR005,Tequila Silver 750ml,Tequila,9,30.0,270.0,0.48
ORD_0104,CUST_009,NAB004,Soda Cola 355ml,Soda,111,1.8,199.8,0.25
ORD_0105,CUST_009,NAB004,Soda Cola 355ml,Soda,1655,1.8,2979.0,0.25
ORD_0106,CUST_009,BEER001,Premium Lager 355ml,Premium,703,3.5,2460.5,0.35
ORD_0106,CUST_009,NAB002,Energy Drink 250ml,Energy,137,2.5,342.5,0.35
ORD_0106,CUST_009,WINE002,White Wine 750ml,White,76,12.0,912.0,0.45
ORD_0106,CUST_009,NAB005,Water Mineral 500ml,Water,23,1.2,27.6,0.2
ORD_0106,CUST_009,SPIR002,Whiskey 750ml,Whiskey,6,35.0,210.0,0.5
ORD_0106,CUST_009,WINE003,Sparkling Wine 750ml,Sparkling,2,18.0,36.0,0.55
ORD_0106,CUST_009,BEER006,Stout 355ml,Stout,2,4.8,9.6,0.42
ORD_0106,CUST_009,BEER002,Craft IPA 473ml,Craft,1,5.0,5.0,0.4
ORD_0107,CUST_009,WINE002,White Wine 750ml,White,255,12.0,3060.0,0.45
ORD_0107,CUST_009,BEER002,Craft IPA 473ml,Craft,118,5.0,590.0,0.4
ORD_0107,CUST_009,NAB004,Soda Cola 355ml,Soda,184,1.8,331.2,0.25
ORD_0107,CUST_009,SPIR005,Tequila Silver 750ml,Tequila,1,30.0,30.0,0.48
ORD_0107,CUST_009,BEER008,Amber Ale 355ml,Amber,5,4.2,21.0,0.37
ORD_0107,CUST_009,BEER005,Pilsner 330ml,Pilsner,2,3.2,6.4,0.32
ORD_0108,CUST_009,BEER007,Pale Ale 473ml,Pale,95,4.75,451.25,0.41
ORD_0108,CUST_009,BEER004,Wheat Beer 473ml,Wheat,1112,4.5,5004.0,0.38
ORD_0108,CUST_009,BEER006,Stout 355ml,Stout,24,4.8,115.2,0.42
ORD_0108,CUST_009,SPIR002,Whiskey 750ml,Whiskey,1,35.0,35.0,0.5
ORD_0108,CUST_009,WINE002,White Wine 750ml,White,1,12.0,12.0,0.45
ORD_0109,CUST_009,WINE002,White Wine 750ml,White,262,12.0,3144.0,0.45
ORD_0110,CUST_009,BEER008,Amber Ale 355ml,Amber,578,4.2,2427.6,0.37
ORD_0110,CUST_009,SPIR005,Tequila Silver 750ml,Tequila,11,30.0,330.0,0.48
ORD_0110,CUST_009,SPIR006,Brandy 750ml,Brandy,8,32.0,256.0,0.47
ORD_0110,CUST_009,NAB003,Juice Orange 1L,Juice,1,3.0,3.0,0.3
ORD_0110,CUST_009,WINE001,Red Wine Premium 750ml,Red,2,15.0,30.0,0.5
ORD_0111,CUST_009,BEER004,Wheat Beer 473ml,Wheat,434,4.5,1953.0,0.38
ORD_0111,CUST_009,NAB003,Juice Orange 1L,Juice,65,3.0,195.0,0.3
ORD_0111,CUST_009,SPIR004,Gin Premium 750ml,Gin,3,28.0,84.0,0.46
ORD_0111,CUST_009,BEER008,Amber Ale 355ml,Amber,15,4.2,63.0,0.37
ORD_0111,CUST_009,SPIR003,Rum Gold 750ml,Rum,6,22.0,132.0,0.42
ORD_0112,CUST_009,SPIR005,Tequila Silver 750ml,Tequila,46,30.0,1380.0,0.48
ORD_0112,CUST_009,SPIR001,Premium Vodka 750ml,Premium,127,25.0,3175.0,0.45
ORD_0113,CUST_009,WINE001,Red Wine Premium 750ml,Red,125,15.0,1875.0,0.5
ORD_0113,CUST_009,SPIR006,Brandy 750ml,Brandy,73,32.0,2336.0,0.47
ORD_0114,CUST_009,SPIR005,Tequila Silver 750ml,Tequila,58,30.0,1740.0,0.48
ORD_0114,CUST_009,WINE003,Sparkling Wine 750ml,Sparkling,21,18.0,378.0,0.55
ORD_0114,CUST_009,BEER003,Light Beer 355ml,Light,145,3.0,435.0,0.3
ORD_0114,CUST_009,BEER001,Premium Lager 355ml,Premium,1,3.5,3.5,0.35
ORD_0114,CUST_009,NAB004,Soda Cola 355ml,Soda,1,1.8,1.8,0.25
ORD_0115,CUST_009,NAB001,Sparkling Water 500ml,Sparkling,3164,1.5,4746.0,0.4
ORD_0116,CUST_009,BEER008,Amber Ale 355ml,Amber,492,4.2,2066.4,0.37
ORD_0116,CUST_009,NAB004,Soda Cola 355ml,Soda,314,1.8,565.2,0.25
ORD_0116,CUST_009,BEER003,Light Beer 355ml,Light,446,3.0,1338.0,0.3
ORD_0116,CUST_009,BEER006,Stout 355ml,Stout,25,4.8,120.0,0.42
ORD_0116,CUST_009,SPIR002,Whiskey 750ml,Whiskey,1,35.0,35.0,0.5
ORD_0116,CUST_009,BEER002,Craft IPA 473ml,Craft,1,5.0,5.0,0.4
ORD_0116,CUST_009,SPIR003,Rum Gold 750ml,Rum,1,22.0,22.0,0.42
ORD_0117,CUST_009,NAB002,Energy Drink 250ml,Energy,107,2.5,267.5,0.35
ORD_0117,CUST_009,SPIR003,Rum Gold 750ml,Rum,51,22.0,1122.0,0.42
ORD_0117,CUST_009,BEER003,Light Beer 355ml,Light,362,3.0,1086.0,0.3
ORD_0117,CUST_009,SPIR005,Tequila Silver 750ml,Tequila,5,30.0,150.0,0.48
ORD_0118,CUST_009,WINE002,White Wine 750ml,White,24,12.0,288.0,0.45
ORD_0118,CUST_009,SPIR002,Whiskey 750ml,Whiskey,103,35.0,3605.0,0.5
ORD_0119,CUST_009,SPIR003,Rum Gold 750ml,Rum,45,22.0,990.0,0.42
ORD_0119,CUST_009,BEER003,Light Beer 355ml,Light,462,3.0,1386.0,0.3
ORD_0119,CUST_009,NAB005,Water Mineral 500ml,Water,114,1.2,136.8,0.2
ORD_0119,CUST_009,WINE003,Sparkling Wine 750ml,Sparkling,15,18.0,270.0,0.55
ORD_0120,CUST_009,BEER001,Premium Lager 355ml,Premium,739,3.5,2586.5,0.35
ORD_0121,CUST_009,SPIR002,Whiskey 750ml,Whiskey,50,35.0,1750.0,0.5
ORD_0121,CUST_009,SPIR006,Brandy 750ml,Brandy,85,32.0,2720.0,0.47
ORD_0121,CUST_009,SPIR004,Gin Premium 750ml,Gin,2,28.0,56.0,0.46
ORD_0121,CUST_009,BEER005,Pilsner 330ml,Pilsner,11,3.2,35.2,0.32
ORD_0121,CUST_009,SPIR001,Premium Vodka 750ml,Premium,3,25.0,75.0,0.45
ORD_0121,CUST_009,NAB003,Juice Orange 1L,Juice,24,3.0,72.0,0.3
ORD_0121,CUST_009,BEER008,Amber Ale 355ml,Amber,1,4.2,4.2,0.37
ORD_0121,CUST_009,WINE004,Rose Wine 750ml,Rose,2,10.0,20.0,0.4
ORD_0122,CUST_009,SPIR002,Whiskey 750ml,Whiskey,76,35.0,2660.0,0.5
ORD_0122,CUST_009,SPIR003,Rum Gold 750ml,Rum,10,22.0,220.0,0.42
ORD_0122,CUST_009,BEER008,Amber Ale 355ml,Amber,71,4.2,298.2,0.37
ORD_0122,CUST_009,BEER007,Pale Ale 473ml,Pale,2,4.75,9.5,0.41
ORD_0122,CUST_009,WINE004,Rose Wine 750ml,Rose,7,10.0,70.0,0.4
ORD_0122,CUST_009,WINE003,Sparkling Wine 750ml,Sparkling,8,18.0,144.0,0.55
ORD_0122,CUST_009,SPIR006,Brandy 750ml,Brandy,11,32.0,352.0,0.47
ORD_0123,CUST_009,WINE001,Red Wine Premium 750ml,Red,74,15.0,1110.0,0.5
ORD_0123,CUST_009,NAB004,Soda Cola 355ml,Soda,1067,1.8,1920.6,0.25
ORD_0123,CUST_009,SPIR006,Brandy 750ml,Brandy,1,32.0,32.0,0.47
ORD_0123,CUST_009,SPIR001,Premium Vodka 750ml,Premium,6,25.0,150.0,0.45
ORD_0123,CUST_009,WINE002,White Wine 750ml,White,3,12.0,36.0,0.45
ORD_0123,CUST_009,NAB003,Juice Orange 1L,Juice,1,3.0,3.0,0.3
ORD_0124,CUST_010,WINE003,Sparkling Wine 750ml,Sparkling,132,18.0,2376.0,0.55
ORD_0124,CUST_010,BEER005,Pilsner 330ml,Pilsner,124,3.2,396.8,0.32
ORD_0124,CUST_010,WINE004,Rose Wine 750ml,Rose,5,10.0,50.0,0.4
ORD_0124,CUST_010,NAB004,Soda Cola 355ml,Soda,21,1.8,37.8,0.25
ORD_0124,CUST_010,BEER006,Stout 355ml,Stout,1,4.8,4.8,0.42
ORD_0124,CUST_010,SPIR002,Whiskey 750ml,Whiskey,1,35.0,35.0,0.5
ORD_0125,CUST_010,BEER008,Amber Ale 355ml,Amber,668,4.2,2805.6,0.37
ORD_0125,CUST_010,SPIR006,Brandy 750ml,Brandy,20,32.0,640.0,0.47
ORD_0125,CUST_010,BEER006,Stout 355ml,Stout,13,4.8,62.4,0.42
ORD_0126,CUST_010,SPIR003,Rum Gold 750ml,Rum,43,22.0,946.0,0.42
ORD_0126,CUST_010,WINE001,Red Wine Premium 750ml,Red,6,15.0,90.0,0.5
ORD_0126,CUST_010,WINE002,White Wine 750ml,White,71,12.0,852.0,0.45
ORD_0127,CUST_010,SPIR001,Premium Vodka 750ml,Premium,9,25.0,225.0,0.45
ORD_0127,CUST_010,WINE004,Rose Wine 750ml,Rose,348,10.0,3480.0,0.4
ORD_0128,CUST_010,NAB003,Juice Orange 1L,Juice,584,3.0,1752.0,0.3
ORD_0128,CUST_010,SPIR001,Premium Vodka 750ml,Premium,30,25.0,750.0,0.45
ORD_0128,CUST_010,BEER002,Craft IPA 473ml,Craft,25,5.0,125.0,0.4
ORD_0128,CUST_010,BEER001,Premium Lager 355ml,Premium,147,3.5,514.5,0.35
ORD_0128,CUST_010,WINE001,Red Wine Premium 750ml,Red,10,15.0,150.0,0.5
ORD_0128,CUST_010,SPIR005,Tequila Silver 750ml,Tequila,1,30.0,30.0,0.48
ORD_0128,CUST_010,NAB002,Energy Drink 250ml,Energy,1,2.5,2.5,0.35
ORD_0129,CUST_010,BEER002,Craft IPA 473ml,Craft,69,5.0,345.0,0.4
ORD_0129,CUST_010,WINE003,Sparkling Wine 750ml,Sparkling,28,18.0,504.0,0.55
ORD_0129,CUST_010,BEER004,Wheat Beer 473ml,Wheat,648,4.5,2916.0,0.38
ORD_0130,CUST_010,WINE003,Sparkling Wine 750ml,Sparkling,201,18.0,3618.0,0.55
ORD_0130,CUST_010,BEER005,Pilsner 330ml,Pilsner,144,3.2,460.8,0.32
ORD_0130,CUST_010,NAB003,Juice Orange 1L,Juice,30,3.0,90.0,0.3
ORD_0130,CUST_010,BEER006,Stout 355ml,Stout,77,4.8,369.6,0.42
ORD_0130,CUST_010,BEER002,Craft IPA 473ml,Craft,19,5.0,95.0,0.4
ORD_0130,CUST_010,SPIR004,Gin Premium 750ml,Gin,1,28.0,28.0,0.46
ORD_0130,CUST_010,NAB004,Soda Cola 355ml,Soda,1,1.8,1.8,0.25
ORD_0131,CUST_010,NAB005,Water Mineral 500ml,Water,20,1.2,24.0,0.2
ORD_0131,CUST_010,WINE002,White Wine 750ml,White,158,12.0,1896.0,0.45
ORD_0131,CUST_010,WINE003,Sparkling Wine 750ml,Sparkling,8,18.0,144.0,0.55
ORD_0131,CUST_010,NAB001,Sparkling Water 500ml,Sparkling,20,1.5,30.0,0.4
ORD_0132,CUST_010,SPIR002,Whiskey 750ml,Whiskey,80,35.0,2800.0,0.5
ORD_0133,CUST_010,BEER006,Stout 355ml,Stout,337,4.8,1617.6,0.42
ORD_0133,CUST_010,BEER004,Wheat Beer 473ml,Wheat,212,4.5,954.0,0.38
ORD_0133,CUST_010,BEER001,Premium Lager 355ml,Premium,288,3.5,1008.0,0.35
ORD_0134,CUST_010,WINE003,Sparkling Wine 750ml,Sparkling,7,18.0,126.0,0.55
ORD_0134,CUST_010,BEER006,Stout 355ml,Stout,207,4.8,993.6,0.42
ORD_0135,CUST_010,WINE004,Rose Wine 750ml,Rose,137,10.0,1370.0,0.4
ORD_0135,CUST_010,SPIR004,Gin Premium 750ml,Gin,18,28.0,504.0,0.46
ORD_0135,CUST_010,BEER006,Stout 355ml,Stout,14,4.8,67.2,0.42
